uniqueid,dob,sex
7213,17apr1961,2
7214,05may1967,1
7215,09jun1987,1
7216,25feb2011,1
7217,11nov1963,1
7218,28dec1948,2
7219,10may1956,1
7220,01mar1984,1
7221,06jun1992,1
7222,26mar1924,2
7223,27jun1971,1
7224,14nov1910,2
7225,11sep1939,1
7226,20aug1935,2
7227,19sep1952,2
7228,17jan1919,2
7229,02oct1911,1
7230,26jul1944,1
7231,22oct1917,2
7232,10feb2008,1
7233,25dec1942,2
7234,06jun1964,1
7235,07oct1992,1
7236,12oct1933,1
7237,06nov1988,1
7238,05may1958,2
7239,11may1947,1
7240,17oct1970,2
7241,30apr1980,2
7242,02aug2009,1
7243,31jul1982,1
7244,18dec2008,1
7245,11mar1995,2
7246,09dec2011,2
7247,01dec1937,1
7248,02oct1951,1
7249,25oct1939,2
7250,28mar1947,1
7251,20jul1949,1
7252,03nov1951,2
7253,01sep1929,2
7254,01jan1920,1
7255,10aug1966,2
7256,08dec1929,1
7257,06apr1918,1
7258,18may1936,2
7259,11jul1957,2
7260,18oct1981,1
7261,07nov1976,1
7262,21mar1946,1
7263,19jun1913,2
7264,02mar1975,2
7265,05mar2001,1
7266,18jan1928,1
7267,21dec1937,1
7268,20feb1955,2
7269,30oct1950,2
7270,23dec1989,1
7271,04may2002,1
7272,14apr1945,2
7273,14apr2002,1
7274,08jun2008,1
7275,29apr1985,1
7276,08dec1915,1
7277,19sep1975,1
7278,12may2006,1
7279,28feb1912,1
7280,01may1911,1
7281,21oct1961,2
7282,27mar1946,1
7283,18mar1964,1
7284,30sep1993,1
7285,13aug1974,1
7286,03apr1950,1
7287,19nov2006,2
7288,23jun1955,2
7289,19mar1979,2
7290,13feb1971,1
7291,14jun1912,1
7292,14aug2012,1
7293,27apr1988,1
7294,20may1995,1
7295,22oct1998,2
7296,21feb1966,2
7297,17apr1934,2
7298,08feb1971,2
7299,26oct1932,1
7300,02jul1950,2
7301,09mar1918,2
7302,07may1971,2
7303,25jan1972,1
7304,24jul1968,1
7305,23mar1946,1
7306,16apr1970,1
7307,10aug1936,2
7308,31oct1940,1
7309,24dec1925,1
7310,24dec1941,1
7311,13aug1982,2
7312,22oct1959,1
7313,17jan1966,1
7314,30oct1961,1
7315,24dec2012,2
7316,12jun2001,1
7317,19aug1923,2
7318,06may1925,1
7319,01aug1934,1
7320,10jun1915,1
7321,17dec1922,2
7322,16mar1995,1
7323,24nov1970,1
7324,27may1971,1
7325,22feb1919,1
7326,17nov1978,1
7327,07may1956,2
7328,13nov2010,2
7329,31mar1986,1
7330,02jan2005,1
7331,27jul1939,1
7332,06jul1913,1
7333,05mar1920,2
7334,09jan1992,1
7335,16jul1930,1
7336,14apr1994,1
7337,05oct1922,2
7338,25jul2004,1
7339,13dec2003,2
7340,18apr2001,1
7341,17may1913,2
7342,18dec1937,2
7343,10jan2008,1
7344,18jul1918,1
7345,30nov1922,1
7346,29jun1953,2
7347,01nov1985,1
7348,18mar1964,1
7349,18oct1963,2
7350,05nov1924,2
7351,03may1990,2
7352,26sep1972,1
7353,23jan1911,1
7354,02jan1999,1
7355,30jun1967,1
7356,10aug2001,2
7357,17feb1982,1
7358,22sep1945,1
7359,09may1916,1
7360,04oct2000,1
7361,09feb1911,1
7362,11aug1971,2
7363,13jan1943,2
7364,21jul1952,2
7365,12dec2012,1
7366,29jun1942,1
7367,27dec1986,1
7368,08jun1995,2
7369,23may1933,2
7370,10nov1933,1
7371,17jun1962,1
7372,05jul1990,1
7373,18oct1942,1
7374,10jun2002,1
7375,12feb1917,2
7376,16feb1949,2
7377,08dec1923,2
7378,22jul1982,2
7379,29jun1947,2
7380,15nov1978,1
7381,20jul1928,1
7382,28mar1971,1
7383,03jan1963,1
7384,30jun1970,1
7385,26oct1940,2
7386,12aug2007,1
7387,10nov1961,1
7388,04jul1982,2
7389,04sep1921,2
7390,24sep1971,2
7391,17sep1993,2
7392,25jan1975,1
7393,15apr2012,1
7394,30mar2004,1
7395,25sep1956,1
7396,12mar1965,1
7397,31oct1911,2
7398,22feb1987,1
7399,22dec2010,2
7400,02jun1985,1
7401,29oct1914,1
7402,06oct1931,1
7403,22jan1963,2
7404,19may2006,1
7405,25mar1987,2
7406,20aug1927,1
7407,04may1959,1
7408,13aug1931,2
7409,02jun1918,2
7410,08mar1910,1
7411,25may2004,1
7412,05mar1924,1
7413,10jun1934,1
7414,28sep1975,2
7415,21nov1990,2
7416,25sep1932,2
7417,17apr1920,1
7418,05may1957,1
7419,12jul1979,2
7420,15dec1950,1
7421,20oct1925,2
7422,03jun1926,2
7423,04jul1922,1
7424,23jul2003,2
7425,15feb1953,1
7426,17jun1953,2
7427,27mar1981,1
7428,03mar2013,2
7429,30dec1985,1
7430,15feb1944,2
7431,02oct1995,1
7432,19nov1994,1
7433,26apr1937,1
7434,18nov1943,2
7435,10mar1911,1
7436,30jun1945,2
7437,28feb1937,1
7438,20feb1983,1
7439,22sep1940,1
7440,07dec1971,2
7441,27apr2001,1
7442,11feb2005,1
7443,28jul1970,1
7444,04feb2012,1
7445,30jul1993,1
7446,30jul1988,1
7447,16dec1974,2
7448,15may2006,1
7449,24jul1919,2
7450,03may1956,1
7451,02jun1984,1
7452,22feb1927,1
7453,02jul1943,1
7454,16dec1926,1
7455,23mar1938,1
7456,02feb1960,2
7457,29may1970,1
7458,07feb1912,1
7459,27feb1958,1
7460,20jun2012,1
7461,29oct1916,1
7462,02feb1926,1
7463,02jun2011,1
7464,30may1930,1
7465,05jan1974,1
7466,19mar1996,2
7467,05jan1943,2
7468,22mar1962,2
7469,22nov1957,1
7470,14jul1918,1
7471,26jan1950,1
7472,23apr1969,1
7473,10may1999,1
7474,19nov2012,1
7475,13dec1912,1
7476,15dec1999,1
7477,08apr1915,2
7478,12oct1973,1
7479,05jan1936,1
7480,11jan1938,1
7481,10nov1912,1
7482,10aug1942,1
7483,20feb1944,2
7484,14jul1929,1
7485,27nov1970,2
7486,10mar1922,1
7487,10apr1993,1
7488,05aug1994,1
7489,09jan1994,1
7490,06apr1940,2
7491,20mar1992,1
7492,15nov1981,1
7493,15may1922,1
7494,16sep1992,2
7495,30may1983,1
7496,16may2009,1
7497,29may1996,2
7498,28nov1977,1
7499,15nov1927,1
7500,30oct1962,1
7501,28jun1941,1
7502,26aug1928,1
7503,11sep1927,2
7504,16jan2003,1
7505,30aug1923,2
7506,18nov2007,1
7507,27jul1971,2
7508,15mar1968,2
7509,28jan1919,1
7510,12sep1962,2
7511,12jun1964,2
7512,09nov1990,2
7513,21aug1988,1
7514,20feb1978,1
7515,22mar1999,1
7516,24may1950,2
7517,14jul1980,1
7518,24aug1995,1
7519,28feb1934,1
7520,27jul1955,1
7521,15jul1952,1
7522,04aug1943,2
7523,24feb1980,1
7524,24apr1991,1
7525,27apr1915,1
7526,05feb1953,2
7527,03jan1931,1
7528,03jan2001,1
7529,27dec1943,2
7530,06nov1972,2
7531,05feb2013,1
7532,24apr1987,2
7533,11mar1974,1
7534,09aug1931,2
7535,06aug1968,1
7536,16feb1940,1
7537,04feb1942,1
7538,25jun2003,2
7539,25aug1912,1
7540,28mar1929,2
7541,27may1975,1
7542,04oct1914,1
7543,14may2000,2
7544,25nov1925,1
7545,31mar1995,1
7546,03nov1943,1
7547,29jun1958,1
7548,26jul1959,1
7549,14dec1964,2
7550,14apr1938,1
7551,19jun1988,1
7552,11nov1941,1
7553,14aug2009,1
7554,24feb1975,1
7555,01nov1993,2
7556,08jun1995,2
7557,30jun1926,1
7558,24jan1968,1
7559,01sep1979,1
7560,03apr2008,2
7561,14jun2002,2
7562,17apr1996,2
7563,14may1987,1
7564,29jan2001,2
7565,22may1965,1
7566,08dec1998,1
7567,26jan1940,2
7568,17mar1978,1
7569,09mar2005,2
7570,17oct1952,1
7571,26mar1939,1
7572,17may1969,1
7573,13mar1949,1
7574,27sep2012,1
7575,13apr1949,2
7576,07jan1993,1
7577,26apr1962,1
7578,06mar1913,1
7579,15nov2003,2
7580,27sep1994,1
7581,19may1985,2
7582,27jun1993,2
7583,17nov1914,1
7584,04sep1918,1
7585,12nov1945,1
7586,22jul1961,1
7587,05oct1941,2
7588,21apr1920,1
7589,11jun1914,2
7590,23feb1918,1
7591,12aug1933,1
7592,18jun1933,1
7593,10aug1915,2
7594,03dec1997,1
7595,24apr2001,1
7596,21jun1940,1
7597,08oct1924,1
7598,27apr1950,1
7599,26jun1990,2
7600,11jan1947,2
7601,18feb1992,1
7602,08dec1958,1
7603,30mar1949,1
7604,10mar1971,2
7605,15aug1927,2
7606,29sep1927,1
7607,18mar2013,2
7608,03feb1929,1
7609,16dec1960,1
7610,05aug2006,1
7611,06jan2007,1
7612,19sep1911,2
7613,22nov1933,1
7614,31dec2010,1
7615,25apr1950,1
7616,24may1975,2
7617,04apr1965,2
7618,16sep1917,1
7619,02sep1911,1
7620,10jan1941,1
7621,22jul2009,1
7622,02jul1912,1
7623,03mar1926,2
7624,24oct1931,1
7625,22jun1925,1
7626,05jul1921,1
7627,31jul2009,1
7628,26sep1911,1
7629,15oct1961,1
7630,08apr1926,1
7631,21apr1937,1
7632,11jul1938,1
7633,14feb1922,1
7634,30mar1931,1
7635,08aug1957,2
7636,20feb1945,2
7637,07may1910,2
7638,07dec1942,1
7639,10dec1950,2
7640,25sep1930,2
7641,13oct2007,1
7642,26feb1911,1
7643,20apr1925,1
7644,23jul1945,1
7645,12jan1928,1
7646,14oct1952,1
7647,23jan1964,2
7648,23oct1962,2
7649,16feb1973,1
7650,06aug2012,2
7651,20jun2000,2
7652,29jan1972,2
7653,08oct1998,1
7654,11nov1910,1
7655,13apr1951,1
7656,22apr1996,1
7657,30dec1935,1
7658,26aug1974,2
7659,11aug2008,1
7660,04jun1975,1
7661,30jul1954,1
7662,07jan1912,1
7663,01feb1992,2
7664,30jul1997,2
7665,16aug1928,2
7666,25oct1940,1
7667,17feb1939,1
7668,25oct1985,1
7669,15sep2001,1
7670,16mar1979,1
7671,08may1955,2
7672,20nov1917,1
7673,01may1988,1
7674,08jul1947,1
7675,15mar1947,2
7676,11apr2002,1
7677,28sep1939,1
7678,31may2002,1
7679,02may1997,1
7680,18aug1965,1
7681,19apr1975,1
7682,24may1925,1
7683,22aug1934,1
7684,28jul1964,1
7685,04oct1977,1
7686,16jan2003,2
7687,29jul1965,2
7688,16dec2000,1
7689,11apr1920,2
7690,16oct1973,2
7691,08jun2011,1
7692,08nov1965,2
7693,21oct1969,2
7694,22jun2002,1
7695,03aug1927,1
7696,04mar1935,1
7697,18mar1940,1
7698,27feb1966,1
7699,25feb2005,1
7700,22jul2009,1
7701,16apr1961,2
7702,04nov1937,2
7703,03oct1928,1
7704,08jun1985,1
7705,03feb1937,1
7706,12sep2002,1
7707,19apr1936,1
7708,14mar1981,1
7709,01jun1942,2
7710,16mar1999,2
7711,04oct1934,1
7712,29sep1975,1
7713,15apr1917,2
7714,22jul1966,1
7715,19dec1942,1
7716,10jun1991,2
7717,02aug2012,2
7718,21aug1993,2
7719,09aug1955,1
7720,02dec2000,2
7721,15sep2000,1
7722,29apr1933,1
7723,14mar1922,2
7724,14feb1984,1
7725,28nov1976,1
7726,20jun1966,2
7727,01nov1973,1
7728,23jun1979,1
7729,27jul2004,1
7730,27feb2012,2
7731,16feb1979,2
7732,29may1997,1
7733,21jan1930,2
7734,16apr2004,2
7735,18oct2007,2
7736,06jul1966,1
7737,01feb2007,1
7738,04feb1953,1
7739,10nov1952,1
7740,24oct1985,2
7741,24sep1931,2
7742,25jul1981,2
7743,19jul1938,1
7744,25jan2005,1
7745,15nov1967,1
7746,04sep2006,1
7747,03jul1910,2
7748,07aug1956,2
7749,23jun1958,1
7750,11sep1942,1
7751,09may1992,1
7752,06may1968,1
7753,08mar1951,2
7754,05may1940,1
7755,30sep1992,1
7756,13dec1990,1
7757,25jul1933,2
7758,07may1948,1
7759,03sep1923,1
7760,31jan1953,1
7761,23nov1946,1
7762,02may2007,1
7763,25jul1918,2
7764,30aug1994,2
7765,08mar1995,2
7766,09apr1991,2
7767,05aug2008,1
7768,23oct1947,1
7769,13jul1951,1
7770,05dec1996,2
7771,31dec2002,2
7772,14mar2000,1
7773,28sep1982,1
7774,05oct1981,1
7775,25jan1969,1
7776,08dec1987,1
7777,15may1967,1
7778,15dec1928,2
7779,04mar1951,1
7780,08jul1998,1
7781,11nov1914,1
7782,13may1915,2
7783,24jun1954,2
7784,08oct1991,2
7785,30nov1950,1
7786,24feb1941,1
7787,25aug1922,1
7788,03oct1961,1
7789,03aug1950,1
7790,27jan1974,1
7791,06dec2008,2
7792,26nov1937,1
7793,07jul1926,1
7794,12jan1975,1
7795,27mar1976,1
7796,11dec1912,2
7797,23jun1972,2
7798,15nov1956,1
7799,08nov1986,1
7800,10jun1996,1
7801,15sep1971,1
7802,15jan1969,2
7803,29jul1941,1
7804,14nov1926,2
7805,14aug1948,1
7806,16jan1982,1
7807,09may1944,1
7808,23jul1938,1
7809,06nov1990,1
7810,21apr1955,1
7811,28mar2000,2
7812,10jul1930,2
7813,24dec1913,1
7814,05oct1995,1
7815,30apr1984,1
7816,15may2000,1
7817,16jun1956,2
7818,04dec2001,1
7819,09feb1974,1
7820,20jun1924,1
7821,09oct1918,2
7822,19oct1932,1
7823,01oct1960,1
7824,13mar1941,2
7825,26apr1988,2
7826,22aug1983,2
7827,11apr1951,1
7828,26dec1963,1
7829,22jan2006,1
7830,14sep1940,2
7831,03mar1960,1
7832,02oct1927,1
7833,14dec1994,2
7834,11mar1949,2
7835,05aug1986,2
7836,21oct1984,1
7837,21dec2010,1
7838,01jan1968,1
7839,19nov1954,1
7840,01aug1932,1
7841,20sep1961,1
7842,16jul1936,2
7843,15dec1950,1
7844,12jun1922,1
7845,18oct1948,1
7846,17dec1995,1
7847,20mar1933,2
7848,31may1911,2
7849,05mar2004,1
7850,20nov1970,2
7851,27jun1921,1
7852,16jul1993,1
7853,19apr1987,1
7854,16jul2012,1
7855,26sep1944,1
7856,04aug1987,2
7857,30nov1968,1
7858,30jun1987,1
7859,07oct1943,1
7860,10may1964,1
7861,01jan1950,2
7862,16jan1986,1
7863,15nov1939,1
7864,18feb1988,1
7865,29jul1917,2
7866,08jan1926,2
7867,10apr1971,1
7868,05oct2006,1
7869,09jul1920,2
7870,06dec1936,2
7871,11mar1987,1
7872,10aug1939,1
7873,31jul1966,2
7874,02may1915,1
7875,26mar1966,1
7876,31dec1943,1
7877,14mar2012,1
7878,28jun1987,2
7879,07feb1979,1
7880,21dec2000,2
7881,21apr1950,2
7882,03feb1946,2
7883,09jul1928,2
7884,12oct1982,1
7885,26feb2004,1
7886,03jun1910,2
7887,06apr1974,1
7888,12oct1949,2
7889,17oct1963,1
7890,14jun2002,1
7891,29nov1944,1
7892,24jul1930,1
7893,29aug1971,1
7894,29aug1967,1
7895,08oct1935,2
7896,20nov1960,1
7897,01aug1929,1
7898,31aug1973,1
7899,30may2004,2
7900,05jan2009,1
7901,20feb1958,1
7902,17sep1933,1
7903,22jul1990,2
7904,06jan1991,1
7905,29jul1986,1
7906,20nov1960,2
7907,01mar1995,1
7908,01nov1962,2
7909,30nov1925,2
7910,11sep1935,1
7911,25sep1960,2
7912,25nov1983,1
7913,26feb1982,1
7914,02feb1992,2
7915,11jan1951,1
7916,13oct1917,1
7917,06dec1958,1
7918,17mar1975,2
7919,05jul2004,1
7920,24oct1996,1
7921,16oct1920,1
7922,05feb1932,1
7923,28jun1978,1
7924,25dec1923,1
7925,07jun1941,1
7926,10mar1912,2
7927,16apr1990,1
7928,21jan1953,2
7929,24may1989,2
7930,17may1922,1
7931,11feb1994,1
7932,08jul1916,1
7933,04mar1993,1
7934,04nov1964,2
7935,07dec1933,2
7936,15feb1922,1
7937,08sep1966,1
7938,26mar2007,2
7939,02nov1932,2
7940,22oct1963,1
7941,01jun1975,2
7942,15mar1983,2
7943,12may1959,1
7944,28jan1931,2
7945,01feb1956,1
7946,16jan1913,1
7947,22jul2010,2
7948,29jul1988,2
7949,26mar1910,1
7950,07jun1927,2
7951,17aug1955,1
7952,18aug1989,2
7953,13feb1911,1
7954,13feb1979,2
7955,13jul1960,1
7956,13jun1920,1
7957,08apr1921,1
7958,05dec1999,1
7959,02feb1918,2
7960,24jul1923,1
7961,15may1968,1
7962,07nov1954,2
7963,06mar1970,1
7964,22nov1942,1
7965,10sep1999,1
7966,26feb1929,2
7967,30apr1912,1
7968,29dec1998,2
7969,09oct1917,2
7970,08aug1978,1
7971,08nov2001,1
7972,15apr1923,1
7973,01oct1934,2
7974,01sep2003,2
7975,01nov1999,1
7976,30jan1943,1
7977,16may1970,1
7978,11sep1931,1
7979,07nov2011,1
7980,06mar1926,2
7981,10sep1951,1
7982,18mar1992,2
7983,10nov1972,2
7984,29oct1918,2
7985,30jul2000,2
7986,12jul1953,1
7987,02mar1941,1
7988,30apr1991,2
7989,11jul1988,1
7990,19jan1984,1
7991,08may1923,1
7992,23dec1965,2
7993,13aug1981,2
7994,20dec2003,2
7995,02may2005,1
7996,20mar2004,1
7997,17jul1987,1
7998,30apr1993,1
7999,30nov1927,1
8000,11sep1915,1
8001,27jan1926,1
8002,26apr1974,1
8003,18sep1952,1
8004,16jul1988,1
8005,09sep1966,1
8006,07sep1949,1
8007,10apr1924,1
8008,26jul1963,1
8009,28dec1961,1
8010,24apr1967,2
8011,10jun2011,2
8012,04apr1924,1
8013,21apr1938,1
8014,29oct1933,1
8015,03apr1914,1
8016,29sep1922,1
8017,12jun1947,2
8018,05mar1987,2
8019,08mar2010,2
8020,27jun1957,1
8021,30oct1984,1
8022,30aug1943,2
8023,15nov1938,1
8024,12oct1940,1
8025,01apr1926,1
8026,26may1994,1
8027,10mar1968,2
8028,10jul1964,1
8029,25apr1994,2
8030,11jan1935,2
8031,10nov1988,1
8032,07nov1958,2
8033,09apr1979,1
8034,06jul1914,1
8035,18apr1956,1
8036,12oct1952,1
8037,11sep2005,1
8038,29nov1934,1
8039,26jun1976,1
8040,26jul1942,1
8041,10dec1987,1
8042,21jun1961,2
8043,29nov1968,2
8044,11jan1914,2
8045,08aug1981,1
8046,01jul2003,2
8047,11jul2010,1
8048,13jan1989,1
8049,23dec1994,1
8050,08aug2000,2
8051,07mar1998,1
8052,01may2002,1
8053,11oct2000,2
8054,17sep1971,1
8055,02sep2008,1
8056,17mar2012,1
8057,15jul1991,1
8058,15jun1911,1
8059,16nov1954,1
8060,19may1954,2
8061,19sep2012,1
8062,18jul1999,1
8063,13jan1926,1
8064,07may1956,1
8065,07nov1987,1
8066,09dec1969,1
8067,28nov1955,1
8068,01apr1935,1
8069,19jul2002,1
8070,27may1914,1
8071,29may1925,1
8072,20aug1917,2
8073,13jul1951,1
8074,28oct1941,1
8075,23nov1969,1
8076,12may1940,1
8077,30apr1922,2
8078,23sep1919,2
8079,13oct1912,1
8080,04aug1963,2
8081,23sep1913,2
8082,09aug1941,1
8083,29oct1916,2
8084,03may1967,1
8085,09dec1938,2
8086,25may1941,2
8087,11jun2007,1
8088,04nov1933,1
8089,11may1919,2
8090,23may1942,1
8091,09oct1990,2
8092,20sep1953,2
8093,23feb2012,1
8094,17jan1941,1
8095,13oct1984,1
8096,27feb1956,1
8097,24nov1999,1
8098,29oct1973,2
8099,30nov1958,1
8100,03jul1951,1
8101,13apr1955,1
8102,21jul1974,2
8103,23feb1963,1
8104,29jun1973,2
8105,01aug1997,2
8106,12jan1949,2
8107,09jul1961,1
8108,30sep1915,1
8109,19dec1998,2
8110,11jun1981,2
8111,20jul1998,1
8112,17dec1953,1
8113,13nov1982,1
8114,17feb1953,1
8115,26jun2008,2
8116,20jul1989,2
8117,26mar1918,1
8118,06nov1927,1
8119,13jun1924,1
8120,20feb1978,1
8121,24mar1963,1
8122,31mar1984,1
8123,24apr1955,1
8124,27nov1922,1
8125,25jun1910,2
8126,16aug1941,2
8127,03jan2010,1
8128,13mar2009,2
8129,20jan1988,2
8130,22jul1982,1
8131,27jun1924,1
8132,16sep2008,1
8133,27feb1946,1
8134,09jan1922,2
8135,06jan1923,2
8136,30dec1966,2
8137,20dec1960,2
8138,21jul1934,1
8139,12apr2011,1
8140,12nov1927,1
8141,15nov2007,1
8142,13nov1954,2
8143,01jan1943,1
8144,18jun1987,2
8145,03feb1991,1
8146,01may1937,2
8147,16may2008,2
8148,05jul1932,1
8149,16dec1929,1
8150,23oct1929,1
8151,27jun1978,2
8152,19may1953,2
8153,08jan1925,1
8154,08aug1943,2
8155,25may1946,1
8156,14mar1937,2
8157,03sep1958,2
8158,20oct1937,2
8159,24feb1962,2
8160,08oct2004,2
8161,25apr1953,2
8162,26jul1923,2
8163,15may1974,1
8164,16aug1964,1
8165,27jul2004,2
8166,26jan1975,2
8167,05jul1923,1
8168,18aug1953,2
8169,08nov1982,2
8170,20apr1952,1
8171,03jun2002,1
8172,21jul1998,2
8173,03nov1939,2
8174,20nov1973,2
8175,02jul1978,1
8176,01feb1945,1
8177,31jan1929,2
8178,26feb1953,1
8179,17dec1993,1
8180,26dec1968,1
8181,03oct1984,1
8182,04nov1937,1
8183,07jul1930,1
8184,12apr1955,1
8185,22apr1927,2
8186,26nov1931,1
8187,09oct1923,2
8188,05sep1931,1
8189,06nov1947,2
8190,05nov1934,1
8191,05jul1949,1
8192,04may1997,1
8193,09oct1965,1
8194,09dec1935,2
8195,24oct1960,2
8196,20may1950,1
8197,25oct2003,2
8198,31mar1997,1
8199,15feb1954,1
8200,14mar1991,1
8201,03dec1961,2
8202,12oct1919,1
8203,03aug2006,2
8204,04aug1929,1
8205,30mar2006,1
8206,02jun1956,1
8207,24aug1950,2
8208,16may1920,1
8209,26jan1981,2
8210,07nov1947,1
8211,23jan1960,2
8212,01may1941,1
8213,28aug1986,1
8214,13oct1994,2
8215,11jan1977,1
8216,03dec1980,2
8217,19oct1910,2
8218,19dec1952,1
8219,11jan1954,2
8220,13feb1933,2
8221,24feb1936,1
8222,04feb1983,2
8223,03may1936,1
8224,04dec1956,1
8225,26jul1986,1
8226,14may1942,1
8227,20mar1931,1
8228,13mar1967,1
8229,20mar1956,1
8230,02mar1987,1
8231,16mar1916,2
8232,26mar1978,1
8233,20oct1941,1
8234,22feb1993,2
8235,22may1973,1
8236,20jun1977,1
8237,24aug1960,1
8238,11jun1916,2
8239,26mar1949,2
8240,19aug1959,1
8241,26may1943,1
8242,26aug1983,2
8243,19feb2001,1
8244,21nov1931,2
8245,06nov1913,1
8246,16apr1924,1
8247,24dec1943,2
8248,12mar1999,1
8249,29aug1991,1
8250,19sep1963,1
8251,26aug1972,1
8252,24jul2011,2
8253,10mar1995,2
8254,30sep1913,1
8255,18jun1952,1
8256,10feb1914,1
8257,09aug1910,2
8258,04may2005,1
8259,12sep1947,1
8260,07jan1917,1
8261,24mar1956,1
8262,17nov1914,1
8263,18sep1980,1
8264,29dec2005,1
8265,09may2009,1
8266,22mar1970,2
8267,18dec2002,2
8268,06sep1950,2
8269,03sep1942,2
8270,15nov2009,1
8271,15nov2001,1
8272,02mar1911,1
8273,26jul2001,1
8274,19jan1985,1
8275,10feb1994,2
8276,25mar1915,1
8277,21apr1966,1
8278,10sep2007,2
8279,16aug1992,2
8280,04feb1973,1
8281,24jun1984,2
8282,22jul2012,1
8283,04dec1956,1
8284,16jul1995,1
8285,23aug2008,1
8286,12may1941,2
8287,24apr1985,2
8288,01nov2001,1
8289,08dec1995,1
8290,29jul1970,2
8291,05may1933,1
8292,31aug1957,2
8293,20mar1976,2
8294,22mar1958,2
8295,26sep1969,2
8296,28feb1974,1
8297,30oct2003,2
8298,20nov1990,1
8299,04dec1923,1
8300,27jan1962,1
8301,04apr1962,1
8302,06oct1972,1
8303,21sep1983,2
8304,24feb1930,1
8305,11jul2003,2
8306,18oct1932,2
8307,04feb1990,1
8308,03jan1991,2
8309,31aug1939,1
8310,25sep2006,1
8311,26apr1938,2
8312,09mar2013,2
8313,07jun1978,1
8314,04dec1998,1
8315,11may1919,1
8316,11mar1976,1
8317,24mar1971,1
8318,03nov1938,1
8319,29dec1954,1
8320,14jan1939,1
8321,16feb2013,1
8322,10jan1971,1
8323,06jun1931,2
8324,23jan1955,1
8325,25aug1952,2
8326,25feb1924,2
8327,07apr1981,1
8328,20jul1942,2
8329,14aug1971,1
8330,23nov1939,1
8331,10may1929,1
8332,11sep1927,1
8333,27apr2002,2
8334,03mar1947,1
8335,03jan1916,1
8336,04jul1926,2
8337,07mar1973,1
8338,24dec1943,2
8339,30dec2003,1
8340,14mar1989,2
8341,02aug1966,1
8342,28mar1982,2
8343,09jan2009,1
8344,08feb1925,2
8345,17oct1914,1
8346,14jul1958,1
8347,19jun1968,1
8348,19apr2001,1
8349,01sep1978,1
8350,28oct1992,1
8351,06may1950,1
8352,11oct1974,1
8353,06jan1929,1
8354,04mar1954,1
8355,05sep1937,2
8356,02jul2011,2
8357,07jan1944,2
8358,31jul1931,1
8359,09oct1917,1
8360,19sep1960,1
8361,09jul1934,1
8362,21apr1986,2
8363,12mar1981,1
8364,08feb1961,1
8365,27jan1934,2
8366,28jan1973,2
8367,02may1948,2
8368,09sep1914,2
8369,12may1924,1
8370,30jan1952,1
8371,06oct1947,1
8372,14may1992,1
8373,02jun2009,1
8374,23apr1919,2
8375,21dec1919,2
8376,18apr1977,2
8377,26jan1923,1
8378,21dec2007,2
8379,01jan1952,1
8380,14jan1924,1
8381,19jan1923,1
8382,18nov2011,1
8383,06jun2009,2
8384,03oct1913,1
8385,06feb1996,2
8386,29jun1931,1
8387,19dec1977,2
8388,04aug1942,2
8389,04jun1912,2
8390,10mar1938,2
8391,25apr1993,2
8392,22apr1935,1
8393,02nov1927,2
8394,21feb1991,2
8395,18oct1994,2
8396,09may1929,1
8397,30aug1966,1
8398,20oct1979,2
8399,02jan1967,1
8400,08feb1931,2
8401,28apr1973,2
8402,24jul2008,1
8403,13mar1963,2
8404,20sep1945,2
8405,19feb1921,2
8406,16jul2003,2
8407,05jul1982,1
8408,29mar1992,2
8409,30jul2010,2
8410,29sep1913,1
8411,05jun1937,1
8412,30aug1916,2
8413,31dec1986,1
8414,19dec1934,1
8415,17aug1983,1
8416,21mar1964,2
8417,28may1927,2
8418,02dec1954,1
8419,25jul1985,2
8420,10jul1914,2
8421,10dec1932,1
8422,05feb1941,1
8423,22sep1971,1
8424,10feb2011,1
8425,14sep1931,1
8426,24jun1976,1
8427,26jan1956,2
8428,05sep1932,1
8429,08dec1955,2
8430,02may1942,1
8431,06oct1987,2
8432,16nov1926,1
8433,26nov2008,2
8434,13aug1925,2
8435,12apr1922,1
8436,25aug1963,2
8437,29jun1990,1
8438,15jun1955,2
8439,13mar1986,1
8440,18feb1918,1
8441,12may1921,1
8442,30jan1950,1
8443,25feb1969,1
8444,09dec1924,1
8445,15aug1915,1
8446,02may1965,1
8447,14dec1970,2
8448,19sep1921,1
8449,15nov1930,1
8450,24mar1916,2
8451,31jul1957,1
8452,28oct1996,1
8453,13sep1932,1
8454,27apr1999,2
8455,25sep1952,1
8456,22jan2002,2
8457,14aug1984,1
8458,26jun1921,1
8459,09jul1947,1
8460,16mar2003,1
8461,19feb1976,1
8462,09mar1948,1
8463,28aug1927,2
8464,30nov1940,2
8465,01aug1967,1
8466,15nov1973,2
8467,23sep2012,1
8468,09jul1927,1
8469,28jul2009,1
8470,09feb1919,1
8471,26jun1924,1
8472,06mar1932,1
8473,09sep1958,1
8474,27dec1956,1
8475,25dec1968,1
8476,16jul1973,1
8477,02dec1964,1
8478,16dec1973,2
8479,15aug1945,2
8480,05oct1923,1
8481,14jun1936,1
8482,06aug2008,2
8483,19apr1957,2
8484,14jun1921,2
8485,14sep2002,1
8486,05oct1968,2
8487,03jun1946,1
8488,07jul1941,1
8489,18feb1941,1
8490,13aug1969,1
8491,09may1912,2
8492,01apr1928,1
8493,30dec1979,1
